ID,TITLE,COLLECTION_URL,DOWNLOAD_URL,HAS_PICTURE,DESCRIPTION,SEARCH_TAGS,OBJ_DATA,RELATED_WORKS,EXHIBITIONS,LITERATURE
s0200V1962,Plaster Cast of a Woman's Torso,https://vangoghmuseum.nl/en/collection/s0200V1962,https://vangoghmuseum.nl/asset/download/s0200V1962,True,"{
    ""title"": ""Plaster Cast of a Woman's Torso"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, February-March 1887"",
    ""details"": ""oil on canvas, 41.0 cm x 32.7 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F0216h"",
    ""JH-number"": ""JH1058"",
    ""Object number"": ""s0200V1962"",
    ""Dimensions"": ""41.0 cm x 32.7 cm, 49.6 cm x 41.6 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, February-March 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
s0201V1962,Torso of Venus,https://vangoghmuseum.nl/en/collection/s0201V1962,https://vangoghmuseum.nl/asset/download/s0201V1962,True,"{
    ""title"": ""Torso of Venus"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, June 1886"",
    ""details"": ""oil on cardboard, 35.3 cm x 27.2 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F0216j"",
    ""JH-number"": ""JH1059"",
    ""Object number"": ""s0201V1962"",
    ""Dimensions"": ""35.3 cm x 27.2 cm, 44.0 cm x 36.0 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, mid June 1886; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
s0202V1962,Horse,https://vangoghmuseum.nl/en/collection/s0202V1962,https://vangoghmuseum.nl/asset/download/s0202V1962,True,"{
    ""title"": ""Horse"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, June 1886"",
    ""details"": ""oil on cardboard, 33.1 cm x 40.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""animal art"": ""https://vangoghmuseum.nl/en/collection?Genre=animal art"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F0216c"",
    ""JH-number"": ""JH1082"",
    ""Object number"": ""s0202V1962"",
    ""Dimensions"": ""33.1 cm x 40.9 cm, 41.5 cm x 49.7 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, mid June 1886; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam (ratified 28 December 1970); agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
s0343V1966,Head of a Woman,https://vangoghmuseum.nl/en/collection/s0343V1966,https://vangoghmuseum.nl/asset/download/s0343V1966,True,"{
    ""title"": ""Head of a Woman"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, November 1884-May 1885"",
    ""details"": ""oil on canvas on panel, 47.8 cm x 34.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1884"": ""https://vangoghmuseum.nl/en/collection?Date=1884"",
    ""1885"": ""https://vangoghmuseum.nl/en/collection?Date=1885"",
    ""Nuenen"": ""https://vangoghmuseum.nl/en/collection?Place=Nuenen"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""heads"": ""https://vangoghmuseum.nl/en/collection?Genre=heads"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F0159"",
    ""Object number"": ""s0343V1966"",
    ""Dimensions"": ""47.8 cm x 34.8 cm, 62 cm x 49 cm"",
    ""Provenance"": ""Probably left by the artist with his mother, A.C. van Gogh-Carbentus, Nuenen/Breda, sometime between November 1885 and February 1886; given in safekeeping to Janus Schrauwen, Breda, April 1888; left with Janus Schrauwen by A.C. van Gogh-Carbentus after her move to Leiden, 1889; sold by Janus Schrauwen to Jan C. Couvreur, 14 August 1902; sold by Jan C. Couvreur to Kees Mouwen Jr and Willem van Bakel, Breda, 1902-03; given on consignment by Kees Mouwen Jr and Willem van Bakel to Kunstzalen Oldenzeel, Rotterdam, 1903-04; probably sold by Kunstzalen Oldenzeel to H.P. Bremmer, The Hague; after his death on 10 January 1956 bequeathed to his inheritance; sold by the inheritance to Kunsthandel Van Wisselingh, Amsterdam, 1960; 1962 sold by Kunsthandel Van Wisselingh to H.A.D. Thomas, Amsterdam; after his death in 1964 inherited by his mother D. Thomas-Mager, Amsterdam; after her death in 1965 donated to the Vincent van Gogh Foundation; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0012V1962r,"Studies of a Seated Girl, L'Ecorché and Venus",https://vangoghmuseum.nl/en/collection/d0012V1962r,https://vangoghmuseum.nl/asset/download/d0012V1962r,True,"{
    ""title"": ""Studies of a Seated Girl, L'Ecorché and Venus"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, March-May 1886"",
    ""details"": ""chalk on paper, 47.5 cm x 62.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1366r"",
    ""JH-number"": ""JH1039"",
    ""Object number"": ""d0012V1962r"",
    ""Dimensions"": ""47.5 cm x 62.0 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0012V1962v,Seated Girl and Venus,https://vangoghmuseum.nl/en/collection/d0012V1962v,https://vangoghmuseum.nl/asset/download/d0012V1962v,True,"{
    ""title"": ""Seated Girl and Venus"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, March-May 1886"",
    ""details"": ""chalk on paper, 47.5 cm x 62.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1366v"",
    ""JH-number"": ""JH1044"",
    ""Object number"": ""d0012V1962v"",
    ""Dimensions"": ""47.5 cm x 62.0 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0013V1962,Idol,https://vangoghmuseum.nl/en/collection/d0013V1962,https://vangoghmuseum.nl/asset/download/d0013V1962,True,"{
    ""title"": ""Idol"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, March-May 1886"",
    ""details"": ""charcoal, chalk, on paper, 47.7 cm x 30.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1364a"",
    ""JH-number"": ""JH1041"",
    ""Object number"": ""d0013V1962"",
    ""Dimensions"": ""47.7 cm x 30.5 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0014V1962r,Idol,https://vangoghmuseum.nl/en/collection/d0014V1962r,https://vangoghmuseum.nl/asset/download/d0014V1962r,True,"{
    ""title"": ""Idol"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, March-May 1886"",
    ""details"": ""charcoal, chalk, on paper, 47.7 cm x 31.3 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1364br"",
    ""JH-number"": ""JH1046"",
    ""Object number"": ""d0014V1962r"",
    ""Dimensions"": ""47.7 cm x 31.3 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0014V1962v,Idol,https://vangoghmuseum.nl/en/collection/d0014V1962v,https://vangoghmuseum.nl/asset/download/d0014V1962v,True,"{
    ""title"": ""Idol"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, March-May 1886"",
    ""details"": ""charcoal, chalk, on paper, 47.7 cm x 31.3 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1364bv"",
    ""JH-number"": ""JH1042"",
    ""Object number"": ""d0014V1962v"",
    ""Dimensions"": ""47.7 cm x 31.3 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0015V1962r,Idol,https://vangoghmuseum.nl/en/collection/d0015V1962r,https://vangoghmuseum.nl/asset/download/d0015V1962r,True,"{
    ""title"": ""Idol"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, March-May 1886"",
    ""details"": ""charcoal, chalk, on paper, 47.5 cm x 30.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1364dr"",
    ""JH-number"": ""JH1047"",
    ""Object number"": ""d0015V1962r"",
    ""Dimensions"": ""47.5 cm x 30.8 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; given on loan by Vincent Willem van Gogh, Laren to the Stedelijk Museum, Amsterdam, since 22 October 1931; transferred by Vincent Willem van Gogh on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0015V1962v,Idol,https://vangoghmuseum.nl/en/collection/d0015V1962v,https://vangoghmuseum.nl/asset/download/d0015V1962v,True,"{
    ""title"": ""Idol"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, March-May 1886"",
    ""details"": ""charcoal, chalk, on paper, 47.5 cm x 30.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1364dv"",
    ""JH-number"": ""JH1040"",
    ""Object number"": ""d0015V1962v"",
    ""Dimensions"": ""47.5 cm x 30.8 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; given on loan by Vincent Willem van Gogh, Laren to the Stedelijk Museum, Amsterdam, since 22 October 1931; transferred by Vincent Willem van Gogh on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0031V1962v,Torso of Venus,https://vangoghmuseum.nl/en/collection/d0031V1962v,https://vangoghmuseum.nl/asset/download/d0031V1962v,True,"{
    ""title"": ""Torso of Venus"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, March-May 1886"",
    ""details"": ""charcoal, chalk, on paper, 31.4 cm x 47.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1363av"",
    ""JH-number"": ""JH1063"",
    ""Object number"": ""d0031V1962v"",
    ""Dimensions"": ""31.4 cm x 47.5 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
