ID,TITLE,COLLECTION_URL,DOWNLOAD_URL,HAS_PICTURE,DESCRIPTION,SEARCH_TAGS,OBJ_DATA,RELATED_WORKS
d0239V1971v,Stooping Man,https://vangoghmuseum.nl/en/collection/d0239V1971v,https://vangoghmuseum.nl/asset/download/d0239V1971v,True,"{
    ""title"": ""Stooping Man"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, July 1890"",
    ""details"": ""chalk on paper, 31.4 cm x 23.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0240V1962r,Three Men Shouldering Spades on a Road in the Rain,https://vangoghmuseum.nl/en/collection/d0240V1962r,https://vangoghmuseum.nl/asset/download/d0240V1962r,True,"{
    ""title"": ""Three Men Shouldering Spades on a Road in the Rain"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""pencil on paper, 31.8 cm x 23.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0240V1962v,Landscape with a House and Two Men,https://vangoghmuseum.nl/en/collection/d0240V1962v,https://vangoghmuseum.nl/asset/download/d0240V1962v,True,"{
    ""title"": ""Landscape with a House and Two Men"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""pencil on paper, 23.9 cm x 31.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0241V1962r,Studies of Figures,https://vangoghmuseum.nl/en/collection/d0241V1962r,https://vangoghmuseum.nl/asset/download/d0241V1962r,True,"{
    ""title"": ""Studies of Figures"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""pencil on paper, 23.9 cm x 31.7 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0241V1962v,Studies of Figures Working and Eating,https://vangoghmuseum.nl/en/collection/d0241V1962v,https://vangoghmuseum.nl/asset/download/d0241V1962v,True,"{
    ""title"": ""Studies of Figures Working and Eating"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""pencil on paper, 23.9 cm x 31.7 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0242V1962r,Studies of Diggers,https://vangoghmuseum.nl/en/collection/d0242V1962r,https://vangoghmuseum.nl/asset/download/d0242V1962r,True,"{
    ""title"": ""Studies of Diggers"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""chalk on paper, 23.8 cm x 31.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0242V1962v,Farmhouses and Studies of Diggers,https://vangoghmuseum.nl/en/collection/d0242V1962v,https://vangoghmuseum.nl/asset/download/d0242V1962v,True,"{
    ""title"": ""Farmhouses and Studies of Diggers"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""chalk on paper, 23.8 cm x 31.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0243V1969r,Sketch of a Woman Seated at a Table and a Woman Standing,https://vangoghmuseum.nl/en/collection/d0243V1969r,https://vangoghmuseum.nl/asset/download/d0243V1969r,True,"{
    ""title"": ""Sketch of a Woman Seated at a Table and a Woman Standing"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""pencil on paper, 23.0 cm x 7.1 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0243V1969v,Sketches of a Man Working and a Horse,https://vangoghmuseum.nl/en/collection/d0243V1969v,https://vangoghmuseum.nl/asset/download/d0243V1969v,True,"{
    ""title"": ""Sketches of a Man Working and a Horse"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""pencil on paper, 23.0 cm x 7.1 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0244V1969r,Sketches of a Man and of a Woman on a Road,https://vangoghmuseum.nl/en/collection/d0244V1969r,https://vangoghmuseum.nl/asset/download/d0244V1969r,True,"{
    ""title"": ""Sketches of a Man and of a Woman on a Road"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""pencil on paper, 24.2 cm x 7.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0244V1969v,Sketch of Women Doing the Washing,https://vangoghmuseum.nl/en/collection/d0244V1969v,https://vangoghmuseum.nl/asset/download/d0244V1969v,True,"{
    ""title"": ""Sketch of Women Doing the Washing"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""pencil on paper, 24.2 cm x 7.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0245V1962r,Studies of a Foot,https://vangoghmuseum.nl/en/collection/d0245V1962r,https://vangoghmuseum.nl/asset/download/d0245V1962r,True,"{
    ""title"": ""Studies of a Foot"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""chalk on paper, 32.8 cm x 24.7 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0245V1962v,Study of Horses and a Peasant,https://vangoghmuseum.nl/en/collection/d0245V1962v,https://vangoghmuseum.nl/asset/download/d0245V1962v,True,"{
    ""title"": ""Study of Horses and a Peasant"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, September 1889"",
    ""details"": ""chalk on paper, 24.7 cm x 32.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0246V1962,Studies of a Hand,https://vangoghmuseum.nl/en/collection/d0246V1962,https://vangoghmuseum.nl/asset/download/d0246V1962,True,"{
    ""title"": ""Studies of a Hand"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, March-April 1890"",
    ""details"": ""chalk on paper, 23.6 cm x 32.1 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0247V1962,Study of a Hand,https://vangoghmuseum.nl/en/collection/d0247V1962,https://vangoghmuseum.nl/asset/download/d0247V1962,True,"{
    ""title"": ""Study of a Hand"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Etten, April-December 1881"",
    ""details"": ""pencil, chalk, on paper, 30.8 cm x 24.2 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0248V1969r,Sketches of a Horse with Covered Wagon and of a Baby in a Pram,https://vangoghmuseum.nl/en/collection/d0248V1969r,https://vangoghmuseum.nl/asset/download/d0248V1969r,True,"{
    ""title"": ""Sketches of a Horse with Covered Wagon and of a Baby in a Pram"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, May-July 1890"",
    ""details"": ""pencil on paper, 21.3 cm x 47.3 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0248V1969v,Sketch of Women Working,https://vangoghmuseum.nl/en/collection/d0248V1969v,https://vangoghmuseum.nl/asset/download/d0248V1969v,True,"{
    ""title"": ""Sketch of Women Working"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, May-July 1890"",
    ""details"": ""pencil on paper, 21.3 cm x 47.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0249V1969r,Egyptian Head,https://vangoghmuseum.nl/en/collection/d0249V1969r,https://vangoghmuseum.nl/asset/download/d0249V1969r,True,"{
    ""title"": ""Egyptian Head"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, June-July 1890"",
    ""details"": ""chalk on paper, 31.4 cm x 23.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0249V1969v,Egyptian Head,https://vangoghmuseum.nl/en/collection/d0249V1969v,https://vangoghmuseum.nl/asset/download/d0249V1969v,True,"{
    ""title"": ""Egyptian Head"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, June-July 1890"",
    ""details"": ""chalk on paper, 31.4 cm x 23.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0250V1962r,Chair and Study of a Hand,https://vangoghmuseum.nl/en/collection/d0250V1962r,https://vangoghmuseum.nl/asset/download/d0250V1962r,True,"{
    ""title"": ""Chair and Study of a Hand"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, April-May 1890"",
    ""details"": ""chalk on paper, 31.1 cm x 23.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0250V1962v,Mountain Landscape Behind the Walled Wheatfield,https://vangoghmuseum.nl/en/collection/d0250V1962v,https://vangoghmuseum.nl/asset/download/d0250V1962v,True,"{
    ""title"": ""Mountain Landscape Behind the Walled Wheatfield"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, February 1890"",
    ""details"": ""chalk on paper, 31.2 cm x 23.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0251V1969,The Walled Wheatfield,https://vangoghmuseum.nl/en/collection/d0251V1969,https://vangoghmuseum.nl/asset/download/d0251V1969,True,"{
    ""title"": ""The Walled Wheatfield"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, April-May 1890"",
    ""details"": ""pencil on paper, 25.4 cm x 32.7 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0252V1969,The Walled Wheatfield,https://vangoghmuseum.nl/en/collection/d0252V1969,https://vangoghmuseum.nl/asset/download/d0252V1969,True,"{
    ""title"": ""The Walled Wheatfield"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, April-May 1890"",
    ""details"": ""pencil on paper, 24.9 cm x 32.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0253V1971,The Walled Wheatfield,https://vangoghmuseum.nl/en/collection/d0253V1971,https://vangoghmuseum.nl/asset/download/d0253V1971,True,"{
    ""title"": ""The Walled Wheatfield"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, April-May 1890"",
    ""details"": ""pencil on paper, 25.2 cm x 32.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0254V1962,The Walled Wheatfield with Pruned Tree,https://vangoghmuseum.nl/en/collection/d0254V1962,https://vangoghmuseum.nl/asset/download/d0254V1962,True,"{
    ""title"": ""The Walled Wheatfield with Pruned Tree"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, April-May 1890"",
    ""details"": ""pencil on paper, 23.3 cm x 32.4 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0255V1962,Pine Trees and Wall in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0255V1962,https://vangoghmuseum.nl/asset/download/d0255V1962,True,"{
    ""title"": ""Pine Trees and Wall in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""pencil on paper, 20.1 cm x 29.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0256V1962,(Pine) Trees and Wall in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0256V1962,https://vangoghmuseum.nl/asset/download/d0256V1962,True,"{
    ""title"": ""(Pine) Trees and Wall in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""pencil on paper, 21.5 cm x 30.2 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0257V1971,Pine Trees and Wall in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0257V1971,https://vangoghmuseum.nl/asset/download/d0257V1971,True,"{
    ""title"": ""Pine Trees and Wall in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""chalk on paper, 33.0 cm x 24.7 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0258V1962,Road with Trees,https://vangoghmuseum.nl/en/collection/d0258V1962,https://vangoghmuseum.nl/asset/download/d0258V1962,True,"{
    ""title"": ""Road with Trees"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""chalk on paper, 24.8 cm x 32.4 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0259V1962,Pine Trees and Wall in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0259V1962,https://vangoghmuseum.nl/asset/download/d0259V1962,True,"{
    ""title"": ""Pine Trees and Wall in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""pencil, chalk, on paper, 25.4 cm x 32.4 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0260V1971,Tree and Wall in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0260V1971,https://vangoghmuseum.nl/asset/download/d0260V1971,True,"{
    ""title"": ""Tree and Wall in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""pencil on paper, 33.0 cm x 25.2 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0261V1969,Landscape with Pine Trees,https://vangoghmuseum.nl/en/collection/d0261V1969,https://vangoghmuseum.nl/asset/download/d0261V1969,True,"{
    ""title"": ""Landscape with Pine Trees"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""chalk on paper, 25.0 cm x 32.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0262V1962r,Trees and Wall in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0262V1962r,https://vangoghmuseum.nl/asset/download/d0262V1962r,True,"{
    ""title"": ""Trees and Wall in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""pencil on paper, 29.2 cm x 18.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0262V1962v,Trees in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0262V1962v,https://vangoghmuseum.nl/asset/download/d0262V1962v,True,"{
    ""title"": ""Trees in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""pencil on paper, 18.5 cm x 29.2 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0263V1962,Trees and Wall in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0263V1962,https://vangoghmuseum.nl/asset/download/d0263V1962,True,"{
    ""title"": ""Trees and Wall in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""pencil on paper, 30.3 cm x 20.7 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0264V1962r,Tree in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0264V1962r,https://vangoghmuseum.nl/asset/download/d0264V1962r,True,"{
    ""title"": ""Tree in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""pencil on paper, 29.9 cm x 17.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0264V1962v,Trees and Wall in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0264V1962v,https://vangoghmuseum.nl/asset/download/d0264V1962v,True,"{
    ""title"": ""Trees and Wall in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""pencil on paper, 29.9 cm x 17.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0265V1962,"Trees, Stone Bench and Fountain in the Garden of the Asylum",https://vangoghmuseum.nl/en/collection/d0265V1962,https://vangoghmuseum.nl/asset/download/d0265V1962,True,"{
    ""title"": ""Trees, Stone Bench and Fountain in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, October 1889"",
    ""details"": ""pencil on paper, 19.6 cm x 29.1 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0266V1962,Trees Along the River Oise,https://vangoghmuseum.nl/en/collection/d0266V1962,https://vangoghmuseum.nl/asset/download/d0266V1962,True,"{
    ""title"": ""Trees Along the River Oise"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, May-July 1890"",
    ""details"": ""chalk on paper, 23.9 cm x 31.2 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0267V1971,Head of a Woman,https://vangoghmuseum.nl/en/collection/d0267V1971,https://vangoghmuseum.nl/asset/download/d0267V1971,True,"{
    ""title"": ""Head of a Woman"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-January 1885"",
    ""details"": ""pencil, pen and brush and ink, on paper, 15.8 cm x 10.4 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0268V1971,Head of a Woman,https://vangoghmuseum.nl/en/collection/d0268V1971,https://vangoghmuseum.nl/asset/download/d0268V1971,True,"{
    ""title"": ""Head of a Woman"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-January 1885"",
    ""details"": ""pencil, pen and ink, on paper, 8.2 cm x 6.7 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0269V1962,Head of a Woman,https://vangoghmuseum.nl/en/collection/d0269V1962,https://vangoghmuseum.nl/asset/download/d0269V1962,True,"{
    ""title"": ""Head of a Woman"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-January 1885"",
    ""details"": ""pencil, pen and ink, on paper, 11.2 cm x 10.7 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0270V1962,Head of a Woman,https://vangoghmuseum.nl/en/collection/d0270V1962,https://vangoghmuseum.nl/asset/download/d0270V1962,True,"{
    ""title"": ""Head of a Woman"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-January 1885"",
    ""details"": ""pencil, pen and brush and ink. on paper, 14.2 cm x 10.4 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0271V1969r,Head of a Woman,https://vangoghmuseum.nl/en/collection/d0271V1969r,https://vangoghmuseum.nl/asset/download/d0271V1969r,True,"{
    ""title"": ""Head of a Woman"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-January 1885"",
    ""details"": ""pen and brush and ink, on paper, 12.4 cm x 7.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0272V1971,Head of a Woman,https://vangoghmuseum.nl/en/collection/d0272V1971,https://vangoghmuseum.nl/asset/download/d0272V1971,True,"{
    ""title"": ""Head of a Woman"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-January 1885"",
    ""details"": ""pencil, pen and ink, on paper, 14.4 cm x 10.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0273V1971,Head of a Woman,https://vangoghmuseum.nl/en/collection/d0273V1971,https://vangoghmuseum.nl/asset/download/d0273V1971,True,"{
    ""title"": ""Head of a Woman"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-January 1885"",
    ""details"": ""pencil, pen and brush and ink, on paper, 14.5 cm x 10.1 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0274V1962,Head of a Man,https://vangoghmuseum.nl/en/collection/d0274V1962,https://vangoghmuseum.nl/asset/download/d0274V1962,True,"{
    ""title"": ""Head of a Man"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-January 1885"",
    ""details"": ""pencil, pen, brush and coarse brush (?) and ink, on paper, 14.8 cm x 10.4 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0275V1969,Head of a Man,https://vangoghmuseum.nl/en/collection/d0275V1969,https://vangoghmuseum.nl/asset/download/d0275V1969,True,"{
    ""title"": ""Head of a Man"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-January 1885"",
    ""details"": ""pencil, pen and brush and ink, on paper, 14.2 cm x 8.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0276V1969,Scheveningen Woman,https://vangoghmuseum.nl/en/collection/d0276V1969,https://vangoghmuseum.nl/asset/download/d0276V1969,True,"{
    ""title"": ""Scheveningen Woman"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), The Hague, November-December 1881"",
    ""details"": ""pencil, watercolour, on paper, 23.4 cm x 9.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0277V1971,Orchard in Blossom with Two Figures: Spring,https://vangoghmuseum.nl/en/collection/d0277V1971,,False,{},,,
d0278V1971,Miners in the Snow: Winter,https://vangoghmuseum.nl/en/collection/d0278V1971,,False,{},,,
d0279V1967,Boy with a Cap and Clogs,https://vangoghmuseum.nl/en/collection/d0279V1967,https://vangoghmuseum.nl/asset/download/d0279V1967,True,"{
    ""title"": ""Boy with a Cap and Clogs"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), The Hague, April-June 1881"",
    ""details"": ""pencil on paper, 31.2 cm x 15.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0280V1971,Sketch of a weaver,https://vangoghmuseum.nl/en/collection/d0280V1971,,False,{},,,
d0281V1971,Sketch of Man and a Woman Planting Potatoes,https://vangoghmuseum.nl/en/collection/d0281V1971,,False,{},,,
d0282V1971,Sketch of Two Women Working in the Fields,https://vangoghmuseum.nl/en/collection/d0282V1971,,False,{},,,
d0283V1962r,Woman with a Fork in a Winter Landscape,https://vangoghmuseum.nl/en/collection/d0283V1962r,https://vangoghmuseum.nl/asset/download/d0283V1962r,True,"{
    ""title"": ""Woman with a Fork in a Winter Landscape"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1883"",
    ""details"": ""chalk on paper, 15.6 cm x 25.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0283V1962v,Figures in a Winter Landscape,https://vangoghmuseum.nl/en/collection/d0283V1962v,https://vangoghmuseum.nl/asset/download/d0283V1962v,True,"{
    ""title"": ""Figures in a Winter Landscape"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1883"",
    ""details"": ""chalk on paper, 15.6 cm x 25.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0284V1962r,Churchyard in Winter,https://vangoghmuseum.nl/en/collection/d0284V1962r,https://vangoghmuseum.nl/asset/download/d0284V1962r,True,"{
    ""title"": ""Churchyard in Winter"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1883"",
    ""details"": ""pencil, pen and brush and ink, chalk, paint, on paper, 18.4 cm x 28.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0284V1962v,Landscape with a Church,https://vangoghmuseum.nl/en/collection/d0284V1962v,https://vangoghmuseum.nl/asset/download/d0284V1962v,True,"{
    ""title"": ""Landscape with a Church"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1883"",
    ""details"": ""chalk on paper, 10.5 cm x 10.3 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0285V1962,Churchyard in Winter,https://vangoghmuseum.nl/en/collection/d0285V1962,https://vangoghmuseum.nl/asset/download/d0285V1962,True,"{
    ""title"": ""Churchyard in Winter"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1883"",
    ""details"": ""pen and ink, pencil, on paper, 15.9 cm x 25.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
