ID,TITLE,COLLECTION_URL,DOWNLOAD_URL,HAS_PICTURE,DESCRIPTION,SEARCH_TAGS,OBJ_DATA,RELATED_WORKS
s0005V1962,The Potato Eaters,https://vangoghmuseum.nl/en/collection/s0005V1962,https://vangoghmuseum.nl/asset/download/s0005V1962,True,"{
    ""title"": ""The Potato Eaters"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, April-May 1885"",
    ""details"": ""oil on canvas, 82 cm x 114 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1885"": ""https://vangoghmuseum.nl/en/collection?Date=1885"",
    ""Nuenen"": ""https://vangoghmuseum.nl/en/collection?Place=Nuenen"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""peasant life"": ""https://vangoghmuseum.nl/en/collection?Genre=peasant life"",
    ""interior scene"": ""https://vangoghmuseum.nl/en/collection?Genre=interior scene"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,"{
    ""Four People Sharing a Meal"": ""https://vangoghmuseum.nl/en/collection/d0388V1962r"",
    ""Study for 'The Potato Eaters'"": ""https://vangoghmuseum.nl/en/collection/s0135V1962r"",
    ""The Potato Eaters"": ""https://vangoghmuseum.nl/en/collection/p0016V1962"",
    ""Letter from Vincent van Gogh to Theo van Gogh with sketches of The Potato Eaters, Man and a Woman Planting Potatoes and Two Women Working in the Fields"": ""https://vangoghmuseum.nl/en/collection/ba0008"",
    ""Studies of the Interior of a Cottage, and a Sketch of 'The Potato Eaters'"": ""https://vangoghmuseum.nl/en/collection/d0389V1962v""
}"
s0019V1962,Garden with Courting Couples: Square Saint-Pierre,https://vangoghmuseum.nl/en/collection/s0019V1962,https://vangoghmuseum.nl/asset/download/s0019V1962,True,"{
    ""title"": ""Garden with Courting Couples: Square Saint-Pierre"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, May 1887"",
    ""details"": ""oil on canvas, 75.0 cm x 113.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""cityscape"": ""https://vangoghmuseum.nl/en/collection?Genre=cityscape"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""street scene"": ""https://vangoghmuseum.nl/en/collection?Genre=street scene"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,"{
    ""Square Saint-Pierre at Sunset"": ""https://vangoghmuseum.nl/en/collection/s0098V1962""
}"
s0022V1962,Self-Portrait as a Painter,https://vangoghmuseum.nl/en/collection/s0022V1962,https://vangoghmuseum.nl/asset/download/s0022V1962,True,"{
    ""title"": ""Self-Portrait as a Painter"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, December 1887-February 1888"",
    ""details"": ""oil on canvas, 65.1 cm x 50 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""1888"": ""https://vangoghmuseum.nl/en/collection?Date=1888"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""portrait"": ""https://vangoghmuseum.nl/en/collection?Genre=portrait"",
    ""self-portrait"": ""https://vangoghmuseum.nl/en/collection?Genre=self-portrait"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0027V1962,The Langlois Bridge,https://vangoghmuseum.nl/en/collection/s0027V1962,https://vangoghmuseum.nl/asset/download/s0027V1962,True,"{
    ""title"": ""The Langlois Bridge"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Arles, March 1888"",
    ""details"": ""oil on canvas, 59.6 cm x 73.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1888"": ""https://vangoghmuseum.nl/en/collection?Date=1888"",
    ""Arles"": ""https://vangoghmuseum.nl/en/collection?Place=Arles"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""townscape"": ""https://vangoghmuseum.nl/en/collection?Genre=townscape"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""river landscape"": ""https://vangoghmuseum.nl/en/collection?Genre=river landscape"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0029V1962,The Sower,https://vangoghmuseum.nl/en/collection/s0029V1962,https://vangoghmuseum.nl/asset/download/s0029V1962,True,"{
    ""title"": ""The Sower"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Arles, November 1888"",
    ""details"": ""oil on canvas, 32.5 cm x 40.3 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1888"": ""https://vangoghmuseum.nl/en/collection?Date=1888"",
    ""Arles"": ""https://vangoghmuseum.nl/en/collection?Place=Arles"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""peasant life"": ""https://vangoghmuseum.nl/en/collection?Genre=peasant life"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0031V1962,Sunflowers,https://vangoghmuseum.nl/en/collection/s0031V1962,https://vangoghmuseum.nl/asset/download/s0031V1962,True,"{
    ""title"": ""Sunflowers"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Arles, January 1889"",
    ""details"": ""oil on canvas, 95 cm x 73 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1889"": ""https://vangoghmuseum.nl/en/collection?Date=1889"",
    ""Arles"": ""https://vangoghmuseum.nl/en/collection?Place=Arles"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0032V1962,The Yellow House (The Street),https://vangoghmuseum.nl/en/collection/s0032V1962,https://vangoghmuseum.nl/asset/download/s0032V1962,True,"{
    ""title"": ""The Yellow House (The Street)"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Arles, September 1888"",
    ""details"": ""oil on canvas, 72 cm x 91.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1888"": ""https://vangoghmuseum.nl/en/collection?Date=1888"",
    ""Arles"": ""https://vangoghmuseum.nl/en/collection?Place=Arles"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""cityscape"": ""https://vangoghmuseum.nl/en/collection?Genre=cityscape"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""street scene"": ""https://vangoghmuseum.nl/en/collection?Genre=street scene"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0047V1962,The Bedroom,https://vangoghmuseum.nl/en/collection/s0047V1962,https://vangoghmuseum.nl/asset/download/s0047V1962,True,"{
    ""title"": ""The Bedroom"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Arles, October 1888"",
    ""details"": ""oil on canvas, 72.4 cm x 91.3 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1888"": ""https://vangoghmuseum.nl/en/collection?Date=1888"",
    ""Arles"": ""https://vangoghmuseum.nl/en/collection?Place=Arles"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0049V1962,Wheatfield with a Reaper,https://vangoghmuseum.nl/en/collection/s0049V1962,https://vangoghmuseum.nl/asset/download/s0049V1962,True,"{
    ""title"": ""Wheatfield with a Reaper"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, September 1889"",
    ""details"": ""oil on canvas, 73.2 cm x 92.7 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1889"": ""https://vangoghmuseum.nl/en/collection?Date=1889"",
    ""Saint-Rémy-de-Provence"": ""https://vangoghmuseum.nl/en/collection?Place=Saint-Rémy-de-Provence"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""peasant life"": ""https://vangoghmuseum.nl/en/collection?Genre=peasant life"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0050V1962,Irises,https://vangoghmuseum.nl/en/collection/s0050V1962,https://vangoghmuseum.nl/asset/download/s0050V1962,True,"{
    ""title"": ""Irises"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, May 1890"",
    ""details"": ""oil on canvas, 92.7 cm x 73.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1890"": ""https://vangoghmuseum.nl/en/collection?Date=1890"",
    ""Saint-Rémy-de-Provence"": ""https://vangoghmuseum.nl/en/collection?Place=Saint-Rémy-de-Provence"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0106V1962,Wheatfield under Thunderclouds,https://vangoghmuseum.nl/en/collection/s0106V1962,https://vangoghmuseum.nl/asset/download/s0106V1962,True,"{
    ""title"": ""Wheatfield under Thunderclouds"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, July 1890"",
    ""details"": ""oil on canvas, 50.4 cm x 101.3 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1890"": ""https://vangoghmuseum.nl/en/collection?Date=1890"",
    ""Auvers-sur-Oise"": ""https://vangoghmuseum.nl/en/collection?Place=Auvers-sur-Oise"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0149V1962,Wheatfield with Crows,https://vangoghmuseum.nl/en/collection/s0149V1962,https://vangoghmuseum.nl/asset/download/s0149V1962,True,"{
    ""title"": ""Wheatfield with Crows"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, July 1890"",
    ""details"": ""oil on canvas, 50.5 cm x 103 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1890"": ""https://vangoghmuseum.nl/en/collection?Date=1890"",
    ""Auvers-sur-Oise"": ""https://vangoghmuseum.nl/en/collection?Place=Auvers-sur-Oise"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""animal art"": ""https://vangoghmuseum.nl/en/collection?Genre=animal art"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0176V1962,Almond Blossom,https://vangoghmuseum.nl/en/collection/s0176V1962,https://vangoghmuseum.nl/asset/download/s0176V1962,True,"{
    ""title"": ""Almond Blossom"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, February 1890"",
    ""details"": ""oil on canvas, 73.3 cm x 92.4 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1890"": ""https://vangoghmuseum.nl/en/collection?Date=1890"",
    ""Saint-Rémy-de-Provence"": ""https://vangoghmuseum.nl/en/collection?Place=Saint-Rémy-de-Provence"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0195V1962,Tree Roots,https://vangoghmuseum.nl/en/collection/s0195V1962,https://vangoghmuseum.nl/asset/download/s0195V1962,True,"{
    ""title"": ""Tree Roots"",
    ""on-view"": ""None"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, July 1890"",
    ""details"": ""oil on canvas, 50.3 cm x 100.1 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1890"": ""https://vangoghmuseum.nl/en/collection?Date=1890"",
    ""Auvers-sur-Oise"": ""https://vangoghmuseum.nl/en/collection?Place=Auvers-sur-Oise"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d0171V1962,Peasant Woman Digging,https://vangoghmuseum.nl/en/collection/d0171V1962,https://vangoghmuseum.nl/asset/download/d0171V1962,True,"{
    ""title"": ""Peasant Woman Digging"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, July-September 1885"",
    ""details"": ""chalk on paper, 55.7 cm x 41.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1885"": ""https://vangoghmuseum.nl/en/collection?Date=1885"",
    ""Nuenen"": ""https://vangoghmuseum.nl/en/collection?Place=Nuenen"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""peasant life"": ""https://vangoghmuseum.nl/en/collection?Genre=peasant life"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d0222V1962,Garden of the Hospital,https://vangoghmuseum.nl/en/collection/d0222V1962,https://vangoghmuseum.nl/asset/download/d0222V1962,True,"{
    ""title"": ""Garden of the Hospital"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Arles, May 1889"",
    ""details"": ""pencil, reed pen and pen and brush and ink, on paper, 46.6 cm x 59.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1889"": ""https://vangoghmuseum.nl/en/collection?Date=1889"",
    ""Arles"": ""https://vangoghmuseum.nl/en/collection?Place=Arles"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""cityscape"": ""https://vangoghmuseum.nl/en/collection?Genre=cityscape"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d0337V1962,Window in the Studio,https://vangoghmuseum.nl/en/collection/d0337V1962,https://vangoghmuseum.nl/asset/download/d0337V1962,True,"{
    ""title"": ""Window in the Studio"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, September-October 1889"",
    ""details"": ""chalk, brush and oil paint and watercolour, on paper, 62.0 cm x 47.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1889"": ""https://vangoghmuseum.nl/en/collection?Date=1889"",
    ""Saint-Rémy-de-Provence"": ""https://vangoghmuseum.nl/en/collection?Place=Saint-Rémy-de-Provence"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""interior scene"": ""https://vangoghmuseum.nl/en/collection?Genre=interior scene"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d0340V1962,Tree with Ivy in the Garden of the Asylum,https://vangoghmuseum.nl/en/collection/d0340V1962,https://vangoghmuseum.nl/asset/download/d0340V1962,True,"{
    ""title"": ""Tree with Ivy in the Garden of the Asylum"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Saint-Rémy-de-Provence, May-June 1889"",
    ""details"": ""pencil, reed pen and brush and ink, on paper, 61.8 cm x 47.1 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1889"": ""https://vangoghmuseum.nl/en/collection?Date=1889"",
    ""Saint-Rémy-de-Provence"": ""https://vangoghmuseum.nl/en/collection?Place=Saint-Rémy-de-Provence"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d0344V1962,The Rock of Montmajour with Pine Trees,https://vangoghmuseum.nl/en/collection/d0344V1962,https://vangoghmuseum.nl/asset/download/d0344V1962,True,"{
    ""title"": ""The Rock of Montmajour with Pine Trees"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Arles, July 1888"",
    ""details"": ""pencil, pen, reed pen and brush and ink, on paper, 49.1 cm x 61.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1888"": ""https://vangoghmuseum.nl/en/collection?Date=1888"",
    ""Arles"": ""https://vangoghmuseum.nl/en/collection?Place=Arles"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d0364V1968,Pollard Birches,https://vangoghmuseum.nl/en/collection/d0364V1968,https://vangoghmuseum.nl/asset/download/d0364V1968,True,"{
    ""title"": ""Pollard Birches"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, March 1884"",
    ""details"": ""pencil, pen and ink, watercolour, on paper, 39.5 cm x 54.2 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1884"": ""https://vangoghmuseum.nl/en/collection?Date=1884"",
    ""Nuenen"": ""https://vangoghmuseum.nl/en/collection?Place=Nuenen"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d0378V1962,Worn Out,https://vangoghmuseum.nl/en/collection/d0378V1962,https://vangoghmuseum.nl/asset/download/d0378V1962,True,"{
    ""title"": ""Worn Out"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), The Hague, November 1882"",
    ""details"": ""pencil on paper, 50.4 cm x 31.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1882"": ""https://vangoghmuseum.nl/en/collection?Date=1882"",
    ""The Hague"": ""https://vangoghmuseum.nl/en/collection?Place=The Hague"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""interior scene"": ""https://vangoghmuseum.nl/en/collection?Genre=interior scene"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,"{
    ""At Eternity's Gate"": ""https://vangoghmuseum.nl/en/collection/p0007V1962""
}"
d0386M1977,Landscape with a Stack of Peat and Farmhouses,https://vangoghmuseum.nl/en/collection/d0386M1977,https://vangoghmuseum.nl/asset/download/d0386M1977,True,"{
    ""title"": ""Landscape with a Stack of Peat and Farmhouses"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Drenthe, September-December 1883"",
    ""details"": ""watercolour on paper, 41.7 cm x 54.1 cm"",
    ""credit"": ""Credits: Van Gogh Museum, Amsterdam""
}","{
    ""1883"": ""https://vangoghmuseum.nl/en/collection?Date=1883"",
    ""Drenthe"": ""https://vangoghmuseum.nl/en/collection?Place=Drenthe"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""townscape"": ""https://vangoghmuseum.nl/en/collection?Genre=townscape"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d0420V1962,Gate in the Paris Ramparts,https://vangoghmuseum.nl/en/collection/d0420V1962,https://vangoghmuseum.nl/asset/download/d0420V1962,True,"{
    ""title"": ""Gate in the Paris Ramparts"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, June-September 1887"",
    ""details"": ""pencil, pen and ink, watercolour, on paper, 24.1 cm x 31.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""cityscape"": ""https://vangoghmuseum.nl/en/collection?Genre=cityscape"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""street scene"": ""https://vangoghmuseum.nl/en/collection?Genre=street scene"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d0423V1962,Weaver,https://vangoghmuseum.nl/en/collection/d0423V1962,https://vangoghmuseum.nl/asset/download/d0423V1962,True,"{
    ""title"": ""Weaver"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1883-August 1884"",
    ""details"": ""pencil, watercolour, pen and ink, on paper, 35.5 cm x 44.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1884"": ""https://vangoghmuseum.nl/en/collection?Date=1884"",
    ""Nuenen"": ""https://vangoghmuseum.nl/en/collection?Place=Nuenen"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""interior scene"": ""https://vangoghmuseum.nl/en/collection?Genre=interior scene"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d0446V1962,Old Vineyard with Peasant Woman,https://vangoghmuseum.nl/en/collection/d0446V1962,https://vangoghmuseum.nl/asset/download/d0446V1962,True,"{
    ""title"": ""Old Vineyard with Peasant Woman"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, May 1890"",
    ""details"": ""pencil, brush and oil paint and watercolour, on paper, 44.3 cm x 54.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1890"": ""https://vangoghmuseum.nl/en/collection?Date=1890"",
    ""Auvers-sur-Oise"": ""https://vangoghmuseum.nl/en/collection?Place=Auvers-sur-Oise"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""townscape"": ""https://vangoghmuseum.nl/en/collection?Genre=townscape"",
    ""genre picture"": ""https://vangoghmuseum.nl/en/collection?Genre=genre picture"",
    ""peasant life"": ""https://vangoghmuseum.nl/en/collection?Genre=peasant life"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
d1172S2012,Pollard Willow,https://vangoghmuseum.nl/en/collection/d1172S2012,https://vangoghmuseum.nl/asset/download/d1172S2012,True,"{
    ""title"": ""Pollard Willow"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), The Hague, July 1882"",
    ""details"": ""pencil, brown ink, watercolour, chalk, on paper, 38 cm x 55.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (purchased with support from the BankGiro Loterij, the Vincent van Gogh Foundation, the Rembrandt Association and her Prints and Drawings Fund, the Mondriaan Fund and the VSB Foundation)""
}","{
    ""1882"": ""https://vangoghmuseum.nl/en/collection?Date=1882"",
    ""The Hague"": ""https://vangoghmuseum.nl/en/collection?Place=The Hague"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""landscape (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=landscape (representation)"",
    ""cityscape"": ""https://vangoghmuseum.nl/en/collection?Genre=cityscape"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
s0001V1962,Birds' Nests,https://vangoghmuseum.nl/en/collection/s0001V1962,https://vangoghmuseum.nl/asset/download/s0001V1962,True,"{
    ""title"": ""Birds' Nests"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, September-October 1885"",
    ""details"": ""oil on canvas, 39.3 cm x 46.5 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1885"": ""https://vangoghmuseum.nl/en/collection?Date=1885"",
    ""Nuenen"": ""https://vangoghmuseum.nl/en/collection?Place=Nuenen"",
    ""painting"": ""https://vangoghmuseum.nl/en/collection?Type=painting"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}",,{}
